filename,w,h,classified_as,chroma_p95,std_a,std_b,mean_a_in,mean_b_in,black_pt_R,white_pt_R,black_pt_G,white_pt_G,black_pt_B,white_pt_B,illum_R,illum_G,illum_B,mean_a_out,mean_b_out,neutralization_applied,shadow_p5_pre,shadow_lift_gamma,despeckle_applied,despeckle_mask_pixels,despeckle_mask_components,despeckle_largest_component,error
Image_20260403_0001.tif,4010,3242,color,11.180339813232422,1.6236943006515503,5.311588764190674,1.6603279113769531,10.127669334411621,0.14140616420224364,0.8846949449473164,0.14359965740174935,0.8965275577237779,0.15116314884432683,0.9156167535256234,1.0815736578286894,1.0104344821825653,0.9079918599887451,-0.50396728515625,1.579864501953125,True,0.0235294122248888,0.7,True,151023,15912,1914,
Image_20260403_0002.tif,2304,1557,color,48.02082824707031,9.137829780578613,12.65898609161377,5.70966911315918,4.392996311187744,0.09705815939456534,0.8249943513076399,0.10357994979380002,0.8644941937359433,0.13815211799013769,0.8939254312028047,1.0505122528902906,0.9843679774893347,0.9651197696203752,2.401824951171875,5.28741455078125,True,0.007843137718737125,0.7,True,23396,1803,1116,
Image_20260403_0003.tif,1594,2357,color,55.90169906616211,13.134676933288574,11.11577320098877,6.47005558013916,12.33927059173584,0.06949085820978507,0.8485199236196379,0.09402245880107724,0.8736253367460761,0.08039790929061022,0.8970713835393586,1.0722245896874971,1.0010124187315645,0.9267629915809382,4.81585693359375,5.406524658203125,True,0.0117647061124444,0.7,True,11139,1389,492,
Image_20260403_0004.tif,1573,2336,color,24.083189010620117,6.546419143676758,4.826966762542725,7.620986461639404,3.4808096885681152,0.08690358305398357,0.8123595710465075,0.07904816963602977,0.8141961299800089,0.09703690928974788,0.8045977039536706,1.0378867859777323,0.9921972347475768,0.9699159792746913,3.33123779296875,2.629669189453125,True,0.0117647061124444,0.7,True,45415,2663,399,
Image_20260403_0005.tif,1863,2810,color,29.4108829498291,6.975011348724365,8.822532653808594,17.174108505249023,9.1364164352417,0.3192224673254822,0.78142998682146,0.15585089886085404,0.8887713148999167,0.21598950675106657,0.8595500782287202,1.1793361499658102,0.9310055092969084,0.8896583407372812,1.5260467529296875,0.357391357421875,True,0.07058823853731155,0.8686077432381587,True,18177,1966,381,
Image_20260403_0006.tif,794,1114,color,36.769554138183594,7.547861576080322,10.21287727355957,6.47401762008667,-5.863363742828369,0.16008631834900194,0.8919094651850896,0.1962929103135571,0.8853210775254828,0.2806162532352913,0.7983729767796883,1.028856738886291,0.9789292230976018,0.9922140380161073,4.1536407470703125,-5.509605407714844,True,0.06666667014360428,0.8502741701029461,True,9800,868,372,
Image_20260403_0007.tif,2325,1568,color,25.612497329711914,4.681488037109375,8.374789237976074,6.017875671386719,-1.0675634145736694,0.08405643964161434,0.8296005000034518,0.09194201654691322,0.8714504064784262,0.13680648411208066,0.866441029287046,1.0730418857901995,0.9810104660889787,0.9459476481208219,2.2457427978515625,-0.7628936767578125,True,0.027450980618596077,0.7,True,36471,2297,516,
Image_20260403_0008.tif,874,1354,color,25.179357528686523,3.965930938720703,7.762304782867432,7.911930561065674,-15.327187538146973,0.12077745095346845,0.8649223969072382,0.16505834711969294,0.8695756629852602,0.28853640018256965,0.8155962003469878,1.006550698791801,0.9741059561596475,1.0193433450485516,2.8104400634765625,-2.4221267700195312,True,0.03529411926865578,0.7,True,3020,313,149,
Image_20260403_0009.tif,1781,1253,bw,6.324555397033691,1.2735261917114258,2.41550874710083,1.6441864967346191,6.4011311531066895,0.1495545208454132,0.9164156913757324,0.1495545208454132,0.9164156913757324,0.1495545208454132,0.9164156913757324,1.0,1.0,1.0,0.0,0.0,False,0.05882352963089943,0.812711510360564,True,69555,3465,1457,
Image_20260403_0010.tif,1765,1264,bw,4.0,0.8482636213302612,1.6887935400009155,0.5781062841415405,3.2873687744140625,0.17084549367427826,0.9363537430763245,0.17084549367427826,0.9363537430763245,0.17084549367427826,0.9363537430763245,1.0,1.0,1.0,0.0,0.0,False,0.03529411926865578,0.7,True,13142,937,201,
Image_20260403_0011.tif,1941,1360,color,23.0867919921875,5.919285297393799,5.54121732711792,8.372662544250488,21.876754760742188,0.4946416283140672,0.8312727009408765,0.28924542033036843,0.8755536742762972,0.2155547915583376,0.9080818841336565,1.1416465496914034,1.0032867265632297,0.8550667237453666,-3.0109405517578125,2.0047149658203125,True,0.3294117748737335,1.0,True,3459,364,65,
Image_20260403_0012.tif,1274,1589,bw,5.0,0.8925166130065918,2.580833911895752,0.31865957379341125,2.406212568283081,0.13526824116706848,0.9086195826530457,0.13526824116706848,0.9086195826530457,0.13526824116706848,0.9086195826530457,1.0,1.0,1.0,0.0,0.0,False,0.05882352963089943,0.812711510360564,True,23603,997,1701,
Image_20260403_0013.tif,1274,1786,bw,3.605551242828369,0.8723383545875549,1.75688636302948,0.18045464158058167,1.8382245302200317,0.13274668157100677,0.9248721599578857,0.13274668157100677,0.9248721599578857,0.13274668157100677,0.9248721599578857,1.0,1.0,1.0,0.0,0.0,False,0.027450980618596077,0.7,True,20382,1015,1814,
Image_20260403_0014.tif,1765,1258,bw,3.605551242828369,0.7640089988708496,1.4317094087600708,0.6284646391868591,3.575917959213257,0.16468550264835358,0.9394416213035583,0.16468550264835358,0.9394416213035583,0.16468550264835358,0.9394416213035583,1.0,1.0,1.0,0.0,0.0,False,0.05098039284348488,0.7736364369500344,True,58063,3617,1403,
Image_20260403_0015.tif,2362,1578,color,80.28075408935547,28.83197784423828,14.330085754394531,3.622138023376465,20.648059844970703,0.09345015030606832,0.8482398185011154,0.10788830273825509,0.9350319520037225,0.09301619226427155,0.9766699986928878,1.0910713931762268,0.9814071719855986,0.9275214348381745,1.665435791015625,11.483596801757812,True,0.0235294122248888,0.7,True,167367,5230,1883,
Image_20260403_0016.tif,1343,1365,color,26.305892944335938,9.343354225158691,4.252788066864014,16.738492965698242,11.577703475952148,0.41252885461368544,0.8146578228004283,0.20953123532908466,0.8623016205491858,0.2452243641782647,0.8495272705314876,1.1312340056564052,0.9732275527019408,0.895538441641654,1.2401580810546875,-0.3918304443359375,True,0.09019608050584793,0.9571096808956616,True,10904,1375,433,
Image_20260403_0017.tif,2326,1573,color,21.63330841064453,4.931441307067871,5.9065704345703125,2.2082722187042236,4.264367580413818,0.08682875968042905,0.8720627456119614,0.09021675817768574,0.8904001646037499,0.10197037610829637,0.905496933022259,1.0387811692555808,0.9997708001012731,0.9614480306431463,1.0026397705078125,1.4671783447265625,True,0.0235294122248888,0.7,True,34073,2946,507,
Image_20260403_0018.tif,1584,1509,color,42.20189666748047,7.136486530303955,9.002052307128906,-7.2105231285095215,14.690006256103516,0.14452660536202303,0.8329296212107049,0.1807610993806166,0.8384238133309816,0.13219813400023725,0.8551566405603744,1.0310877605459572,1.0196537310126998,0.9492585084413431,-2.9117965698242188,5.795379638671875,True,0.027450980618596077,0.7,True,8143,755,276,
Image_20260403_0019.tif,1925,1376,color,29.832868576049805,7.860180854797363,5.97283935546875,12.24264907836914,1.4197508096694946,0.2547497218319216,0.8224776393643927,0.16887942642864057,0.844397116864456,0.19045857722247594,0.8239403615496166,1.0775667011049666,0.9752868713493806,0.9471464275456524,2.7473907470703125,-3.6881637573242188,True,0.03921568766236305,0.7109644109980913,True,51511,3522,779,
Image_20260403_0020.tif,2026,1376,color,36.8917350769043,8.253198623657227,8.16391658782959,7.851843357086182,1.7521659135818481,0.09542859469892645,0.8368353635342367,0.08296864852237776,0.8454900208809413,0.10858792328150572,0.835291719991535,1.0684510864762509,0.99257906673292,0.9389698467908293,2.4253082275390625,-0.922149658203125,True,0.0117647061124444,0.7,True,64862,4332,660,
Image_20260403_0021.tif,2026,1381,color,40.45985794067383,10.626214981079102,9.49655818939209,11.839088439941406,6.6304473876953125,0.09812281328838282,0.8358609985060776,0.08775885010857991,0.8735994476314564,0.11290096183994265,0.8697555602319896,1.079079885016025,0.9830861731369229,0.9378339418470522,5.44110107421875,3.6282501220703125,True,0.0117647061124444,0.7,True,63208,3732,726,
Image_20260403_0022.tif,1381,1392,bw,12.0,1.2104454040527344,3.2636797428131104,1.0404108762741089,4.218673229217529,0.16050118207931519,0.9218000173568726,0.16050118207931519,0.9218000173568726,0.16050118207931519,0.9218000173568726,1.0,1.0,1.0,0.0,0.0,False,0.04313725605607033,0.7325215861084575,True,58393,2414,823,
Image_20260403_0023.tif,1978,1381,bw,4.123105525970459,0.7536803483963013,1.608467936515808,0.46111607551574707,2.8480403423309326,0.21709097921848297,0.9204000234603882,0.21709097921848297,0.9204000234603882,0.21709097921848297,0.9204000234603882,1.0,1.0,1.0,0.0,0.0,False,0.10588235408067703,1.0,True,33609,1662,723,
Image_20260403_0024.tif,1973,1376,color,13.34166431427002,3.0504844188690186,4.5842437744140625,1.5549161434173584,13.111331939697266,0.320479060981581,0.802958512886412,0.29528110517786643,0.7899728071584569,0.3450129248607451,0.7898980021944996,1.113529079050174,1.0226214641668065,0.8638494567830194,-2.1314697265625,0.57861328125,True,0.09803921729326248,0.9914731675199379,True,66041,5882,473,
Image_20260403_0025.tif,1946,1360,color,12.649110794067383,5.623183250427246,3.0601751804351807,8.396613121032715,16.913881301879883,0.3931041788990081,0.8279539315107485,0.21590399984963066,0.8714670533961019,0.19748517487069694,0.8931715774320995,1.1272768952300818,0.9989915735941856,0.8737315311757324,-2.8564529418945312,1.2952728271484375,True,0.25882354378700256,1.0,True,32996,2922,957,
Image_20260403_0026.tif,949,1381,color,35.608985900878906,8.187049865722656,9.214954376220703,0.16730061173439026,7.432614326477051,0.09830020918997444,0.8998249835277377,0.10627616338667602,0.901379308086334,0.11361375733081157,0.8967371569013082,1.0372387457479455,0.9962944719356668,0.9664667823163873,-0.93316650390625,2.451385498046875,True,0.07058823853731155,0.8686077432381587,True,42092,3078,246,
Image_20260403_0027.tif,2368,1568,color,27.013885498046875,4.997029781341553,7.5483717918396,-0.3458407521247864,-5.24161958694458,0.13738260726317575,0.8319279808421981,0.1841018244164351,0.7444117241530813,0.22125961306408992,0.7269958822200379,1.0276153574824771,0.9798499367591923,0.9925347057583308,-2.1078033447265625,-1.8952255249023438,True,0.0313725508749485,0.7,True,261636,27678,1148,
Image_20260403_0028.tif,1792,1290,bw,6.0,0.720227062702179,1.432620882987976,0.5524090528488159,5.370611190795898,0.23020391166210175,0.9540109634399414,0.23020391166210175,0.9540109634399414,0.23020391166210175,0.9540109634399414,1.0,1.0,1.0,0.0,0.0,False,0.09019608050584793,0.9571096808956616,True,34696,1936,346,
Image_20260403_0029.tif,1941,1376,bw,6.082762718200684,0.9637724161148071,2.4433746337890625,0.17602522671222687,0.487522155046463,0.18516315519809723,0.9251866340637207,0.18516315519809723,0.9251866340637207,0.18516315519809723,0.9251866340637207,1.0,1.0,1.0,0.0,0.0,False,0.07450980693101883,0.8866926010182606,True,19118,1088,489,
Image_20260403_0030.tif,1952,1338,bw,5.0,0.8986931443214417,1.726589322090149,0.564378023147583,4.4434919357299805,0.193525493144989,0.9220408201217651,0.193525493144989,0.9220408201217651,0.193525493144989,0.9220408201217651,1.0,1.0,1.0,0.0,0.0,False,0.027450980618596077,0.7,True,13126,785,518,
Image_20260403_0031.tif,1568,2320,color,38.587562561035156,7.515632629394531,14.032095909118652,2.4917798042297363,-2.2240285873413086,0.11284630005742691,0.7626853474966555,0.14466728764049777,0.7440031756301135,0.15408968086253758,0.7103158372195537,1.0077910468506035,0.9487625773561063,1.04344637579329,1.3115326166152954,2.880636692047119,False,0.062745101749897,0.8316560410478353,True,84404,6346,1124,
Image_20260403_0032.tif,2320,1562,color,28.42534065246582,5.50043249130249,7.910179615020752,3.74774432182312,-1.5598641633987427,0.08738453036499826,0.8244540369999818,0.10063750448979886,0.8453550346550945,0.13023959841385827,0.8248507549626454,1.0321744607324208,0.9741817207242082,0.9936438185433709,1.029510498046875,0.02374267578125,True,0.019607843831181526,0.7,True,38762,2978,597,
Image_20260403_0033.tif,1392,2016,color,50.0,14.639076232910156,14.453537940979004,4.7018303871154785,1.325307011604309,0.16424454073693495,0.8670583709074937,0.15931416106427412,0.916056399635019,0.17055438420814745,0.9043348547780709,1.026685301526454,0.9846127274659978,0.9887019710075482,3.6458892822265625,0.923248291015625,True,0.10196078568696976,1.0,True,104894,7377,1240,
Image_20260403_0034.tif,1962,2762,color,51.97114562988281,4.758106231689453,15.341597557067871,4.736988067626953,-14.897984504699707,0.08103628790733806,0.8913991449863358,0.09863893274704971,0.9124101181495894,0.13331039075063433,0.8036711834516105,1.0162477310485996,0.9541632931178512,1.029588975833549,2.4081573486328125,-8.999595642089844,True,0.0235294122248888,0.7,True,62191,8315,1292,
Image_20260403_0035.tif,2773,1978,color,36.68787384033203,5.219451904296875,13.579056739807129,1.8228431940078735,4.37556266784668,0.09647796128126539,0.8875972349893237,0.1024771054873598,0.9104696613595766,0.10310985457046523,0.9398859736422466,1.016182514548017,0.9949616082740185,0.9888558771779646,0.2359619140625,4.0929107666015625,True,0.1411764770746231,1.0,True,35215,1614,693,
Image_20260403_0036.tif,3125,4037,color,47.801673889160156,8.764302253723145,10.014455795288086,15.391547203063965,10.657857894897461,0.2191423640483501,0.8696125561670212,0.18182334316497886,1.0,0.21302248573011498,1.0,1.1273896071058636,0.9705607076967372,0.9020496851973993,7.2426605224609375,5.0576629638671875,True,0.0235294122248888,0.7,True,10940,998,446,
Image_20260403_0037.tif,3075,3973,color,65.4369888305664,11.837644577026367,9.262602806091309,3.8981614112854004,0.413536012172699,0.15461761062798496,0.7058629978218028,0.18609114358813453,0.7939888751191021,0.20826424525259454,0.7577273664772523,1.1666986721565975,0.9483019407337375,0.8849993871096651,2.5147552490234375,-2.0828704833984375,True,0.027450980618596077,0.7,True,117739,15640,352,
Image_20260403_0038.tif,965,1413,color,44.643028259277344,7.724362373352051,9.755885124206543,6.174589157104492,5.813152313232422,0.16000683923609982,0.87817705011161,0.13928084741562521,0.8715001254129816,0.16736700412581668,0.8613277351590114,1.0538765507501462,0.9854542905769103,0.9606691586729441,0.4381561279296875,1.1419677734375,True,0.12941177189350128,1.0,True,36587,2739,463,
Image_20260403_0039.tif,1278,1798,color,41.62931823730469,6.718351364135742,10.110729217529297,9.368290901184082,-4.052403926849365,0.11860066786413806,0.6930726268653913,0.11560320205751264,0.7225200265865975,0.1502099986190142,0.7352384008539492,1.0580901925741952,0.9498346111533902,0.9920751962724147,3.76458740234375,0.7756805419921875,True,0.027450980618596077,0.7,True,49011,3390,349,
Image_20260403_0040.tif,970,1370,color,51.88448715209961,13.562004089355469,8.395941734313965,3.6592047214508057,-2.325073480606079,0.13727021387059285,0.8312473764337203,0.14916685431396307,0.8466226609771141,0.17275284607392408,0.8323546097862826,1.0284567430463303,0.9727231035048259,0.9988201534488437,2.212963342666626,-0.9590074419975281,False,0.22745098173618317,1.0,True,6538,379,321,
Image_20260403_0041.tif,1573,2304,color,27.018512725830078,2.478531837463379,6.395296573638916,0.45750612020492554,5.577696800231934,0.12975925890476464,0.8434351466266539,0.14082873851566388,0.8606200373263135,0.173845098530981,0.8894400218471805,1.0275439410845209,1.0024692300919855,0.9699868288234934,-0.938873291015625,4.8303375244140625,True,0.18431372940540314,1.0,True,48914,2786,512,
Image_20260403_0042.tif,1584,2330,color,18.439088821411133,2.6986494064331055,4.838094234466553,0.4666430950164795,0.22585241496562958,0.09822394391604727,0.8329390408250636,0.1064050677360958,0.8315359011019638,0.13632880579586806,0.8374483467447217,0.9981193320546905,0.9950875116520278,1.0067931562932817,-0.7058792114257812,2.5148773193359375,True,0.04313725605607033,0.7325215861084575,True,47548,2723,1274,
Image_20260403_0043.tif,970,1349,color,40.79215621948242,6.223800182342529,12.105118751525879,-0.05873461067676544,-2.8107593059539795,0.1181584935231341,0.878311472762313,0.14128924967793766,0.8320366643787335,0.18727522326670704,0.8154275293898763,0.9956716250682808,0.9992018316781242,1.0051265432535947,-2.1855928897857666,-2.9838788509368896,False,0.10588235408067703,1.0,True,17333,861,462,
Image_20260403_0044.tif,1910,1365,color,27.658634185791016,6.257987022399902,3.582167625427246,11.51063060760498,18.007110595703125,0.3231797072253368,0.8028464180625474,0.22796220874034295,0.8293107992731049,0.24005419369952816,0.8401896867190887,1.152761200271631,0.9977574045848008,0.8494813951435681,0.9729766845703125,3.481201171875,True,0.0470588244497776,0.7533757301760821,True,73332,6789,653,
Image_20260403_0045.tif,858,1215,color,30.463092803955078,8.623917579650879,4.084433555603027,18.629060745239258,8.681612014770508,0.21986941070099514,0.8061878436573998,0.1090935238802569,0.8767886916421929,0.13854481406186528,0.8659050508712038,1.1236616449602435,0.9705649823622481,0.9057733726775085,5.2060394287109375,0.972320556640625,True,0.03529411926865578,0.7,True,45781,6080,1271,
Image_20260403_0046.tif,1984,1478,color,27.73084831237793,9.149775505065918,5.296997547149658,19.55031394958496,6.657565116882324,0.37234801362410275,0.7549441370004152,0.189240824551205,0.8310140495209921,0.3010647558073191,0.8682881794631745,1.1479878207378886,0.9532412545734028,0.8987709246887085,0.307403564453125,5.5016632080078125,True,0.07058823853731155,0.8686077432381587,True,44053,3043,411,
Image_20260403_0047.tif,1370,1663,color,25.0,5.362952709197998,5.463021278381348,-6.138363838195801,7.078464984893799,0.10252837092425027,0.843011048218375,0.15412919448590245,0.8477105477102326,0.1528068803251215,0.8714121827014031,1.0327127323509777,1.0177354859516883,0.9495517816973338,-2.7760086059570312,2.7947998046875,True,0.0235294122248888,0.7,True,17216,1485,947,
Image_20260403_0048.tif,2309,1568,color,46.52418518066406,16.280345916748047,8.68519401550293,17.177318572998047,-2.5630693435668945,0.07202562802025647,0.6858092316608406,0.12467504169631385,0.8343637524965966,0.13073159515848023,0.7211323673882517,1.2522775987525052,0.8178123247420124,0.9299100765054825,6.0923309326171875,-5.784248352050781,True,0.0313725508749485,0.7,True,60154,5821,187,
Image_20260403_0049.tif,618,762,bw,4.123105525970459,0.7385777831077576,1.159387230873108,2.3807408809661865,2.5773534774780273,0.23752784729003906,0.8719050884246826,0.23752784729003906,0.8719050884246826,0.23752784729003906,0.8719050884246826,1.0,1.0,1.0,0.0,0.0,False,0.11372549086809158,1.0,True,5954,269,589,
Image_20260403_0050.tif,1285,917,bw,6.082762718200684,1.1283750534057617,2.756159543991089,1.4616652727127075,2.9412922859191895,0.1532086282968521,0.9215168952941895,0.1532086282968521,0.9215168952941895,0.1532086282968521,0.9215168952941895,1.0,1.0,1.0,0.0,0.0,False,0.019607843831181526,0.7,True,48683,2767,1229,
Image_20260403_0051.tif,1574,2299,color,51.312767028808594,8.69091796875,14.685367584228516,4.815360069274902,-7.5770182609558105,0.10674370094764397,0.8580551342406734,0.11950489769796999,0.824583802441054,0.11834750562905148,0.80994070168557,0.9551925292245567,0.9844538720005725,1.0603535987748707,2.781219482421875,-2.63421630859375,True,0.03529411926865578,0.7,True,61313,5070,196,
